628,Corran Descy Addison,M,South Africa
629,Roy Addison,M,Great Britain
630,Joseph "Joe" Addo,M,Ghana
631,Simon Addo,M,Ghana
632,Charles Addo-Odametey,M,Ghana
633,Robert Charles "Bob" Addy,M,Great Britain
634,Ebenezer Charles O. Addy,M,Ghana
635,James Aryee Addy,M,Ghana
636,Jangy McKinley Addy,M,Liberia
637,Mercy Addy,F,Ghana
638,Peter Adeberg,M,East Germany
639,Ulrike Adeberg (-Spielmann),F,Germany
640,James Adede,M,Kenya
641,Olubayo Adefemi,M,Nigeria
642,Lawrence Adegbeingbe,M,Nigeria
643,Stephen Adebisi Gbadegesin "Steve" Adegbite,M,Nigeria
644,Oluwakemi 'Kemi' Adekoya,F,Bahrain
645,Amos Ojo Adekunle,M,Nigeria
646,Odunayo Folasade Adekuoroye,F,Nigeria
647,Carolyn Adel,F,Suriname
648,Gun Margareta del (-Nilsson),F,Sweden
649,Peter Adelaar,M,Netherlands
650,Irfan Adelbi,M,Jordan
651,Ayodele "Dele" Adeleye,M,Nigeria
652,Andr Adelheim,M,France
653,Antoine Adelisse,M,France
654,Beatrice Adelizzi,F,Italy
655,Abrar Osman Adem,M,Eritrea
656,Biko Adema,M,Kenya
657,Joost Adema,M,Netherlands
658,Ademir Roque Kaefer,M,Brazil
659,Hoche Yaya Aden,M,Djibouti
660,Ibrahim Mohamed Aden Gedi,M,Somalia
661,Jama Awil Aden,M,Somalia
662,Jama Mohamed Aden,M,Somalia
663,Olapade Charles Adeniken,M,Nigeria
664,Aminat Oluwafunmilayo Adeniyi,F,Nigeria
665,Adenzia Aparecida Ferreira da Silva,F,Brazil
666,Esau Adenji,M,Cameroon
667,Margaret Adetutu Adeoye,F,Great Britain
668,Alfred Ader,M,Poland
669,Berhane Adere Debala,F,Ethiopia
670,Adeoye Adetunji,M,Nigeria
671,Isiaq Adeyanju,M,Nigeria
672,Cary Glen Adgate,M,United States
673,Kamal Bahadur Adhikari,M,Nepal
674,Paul Adiga,M,Uganda
675,Moriam Seun Adigun,F,Nigeria
676,Arman Adikyan,M,Armenia
677,Haydy Morsy Adil,F,Egypt
678,Mirza Adil,M,Sudan
679,Adel Mohamed Adili,M,Libya
680,Adilson de Freitas Nascimento,M,Brazil
681,Hammed Adio,M,Nigeria
682,Ilana Adir (-Kamarshik),F,Israel
683,Evelyn Adiru,F,Uganda
684,Franck Adisson,M,France-1
685,Adiyasambuu Tsolmon,F,Mongolia
686,Richard "Richy"  Adjei,M,Germany-2
687,Christian Donfack Adjoufack,M,Cameroon
688,Amanda Jo Adkins (-Schneider),F,United States
689,Bradley Don "Brad" Adkins,M,United States
690,Derrick Ralph Adkins,M,United States
691,Alan Adler,M,Brazil
692,Daniel Adler,M,Brazil
693,Egon Adler,M,Germany
694,Lena Kristina Adler,F,Sweden
695,Uwe Adler,M,Germany
696,Jonna Eva-Maj Adlerteg,F,Sweden
697,Hans Adlhoch,M,Canada
698,Rebecca "Becky" Adlington,F,Great Britain
699,Katrin Adlkofer,F,West Germany
700,Hamdi Adly El-Seoudi Ibrahim,M,Egypt
701,Jane Admans,F,Great Britain
702,Megra Admassou,M,Ethiopia
703,Khadour Adnan,M,Syria
704,Gadi Ado,M,Uganda
705,Christopher Silas Adolf,M,Palau
706,Ruth Adolf,F,Switzerland
707,Karl Tage Herbert Adolfsson,M,Sweden
708,Lars Olof Melker Adolfsson,M,Sweden
709,ke Ronnie Adolfsson,M,Sweden
710,Sune Roland Adolfsson,M,Sweden
711,Dainius Adomaitis,M,Lithuania
712,Svajnas Adomaitis,M,Lithuania
713,Daniel Adomako,M,Ghana
714,Lena Annika Adomat,F,Sweden
715,Aurimas Adomaviius,M,Lithuania
716,Neil Isaac Adonis,M,South Africa
717,Jnos Adorjn,M,Hungary
718,William Adornado,M,Philippines
719,Jean-Luc Adorno,M,Monaco
720,Omar Adorno,M,Puerto Rico
721,Rubn Adorno Melndez,M,Puerto Rico
722,Barthelmy Adoukonu,M,Benin
723,Martin Natchaba Adouna,M,Togo
724,Nathan Ghar-Jun Adrian,M,United States
725,Vera Adrian,F,Namibia
726,Selvyana Adrian-Sofyan,F,Indonesia
727,Adriana Aparecida dos Santos,F,Brazil
728,Eduardo "Bto" Adriana,M,Netherlands Antilles
729,Sharnol Leonard Adriana,M,Netherlands
730,Adriana "Adrianinha" Moiss Pinto,F,Brazil
731,Elisngela Maria Adriano,F,Brazil
732,Attila Adrovicz,M,Hungary
733,Carlos Adsera Puig,M,Spain
734,Mark J. Adshead,M,Great Britain
735,Fredua Koranteng "Freddy" Adu,M,United States
736,Martha Adusei,F,Canada
737,Aduuchiin Baatarkh,M,Mongolia
738,Serhiy Mykolaiovych Advena,M,Ukraine
739,Adyaagiin Jgdernamjil,M,Mongolia
740,Viktoriya Adyeva,F,Kazakhstan
741,Erkin Adylbek uulu,M,Kyrgyzstan
742,Olga Olegovna Adzhigerskaya,F,Kazakhstan
743,Rustam Iwanovych Adzhy,M,Ukraine
744,orbergur Aalsteinsson,M,Iceland
745,Silulu A'etonu (-Grey),F,American Samoa
746,Urs Aeberhard,M,Switzerland-2
747,Regula Aebi (-Anliker),F,Switzerland
748,David Aebischer,M,Switzerland
749,Christian Aebli,M,Switzerland-2
750,Klaus Aeffke,M,Germany
751,Eduard Aellig,M,Austria
752,Hansjrg Aemisegger,M,Switzerland
753,Jasper Aerents,M,Belgium
754,Luca Aerni,M,Switzerland
755,Katrien Aerts,F,Belgium
756,Mario Aerts,M,Belgium
757,Sara Aerts,F,Belgium
758,Andreas Aeschbach,M,Switzerland
759,Marianne Aeschbacher,F,France
760,Marita Aeschbacher,F,Switzerland
761,Jean-Jacques Aeschlimann,M,Switzerland
762,Peter Aeschlimann,M,Switzerland
763,Hamed Afagh Eslamieh,M,Iran
764,Brian O'Neill Afanador Prez,M,Puerto Rico
765,Nikolay Konstantinovich Afanasyev,M,Russia
766,Valery Yevgenyevich Afanasyev,M,Soviet Union
767,Kseniya Dmitriyevna Afanasyeva,F,Russia
768,Yelena Aleksandrovna Afanasyeva (Vlasova-),F,Russia
769,Mustapha Afandi,M,Morocco
770,Khairulnizam Mohd Afendy,M,Malaysia
771,Abel Aferalign,M,Ethiopia
772,Franois Jacques Affolter,M,Switzerland
773,Konrad Affolter,M,Switzerland
774,Ahmed Afghan,M,Iran
775,Alessia Afi Dipol,F,Togo
776,Ahmed Afifi,M,Egypt
777,Shimaa Afifi,F,Egypt
778,Maksim Sergeyevich Afinogenov,M,Russia
779,Madjid Aflaki Khamesh,M,Iran
780,Evelina Afoa,F,Samoa
781,Olabisi "Bisi" Afolabi,F,Nigeria
782,Vladimir Afonin,M,Soviet Union
783,Nuno Miguel Figueiredo Afonso,M,Portugal
784,Paixo Afonso,M,Angola
785,Marina Anatolyevna Aframeyeva,F,Russia
786,Felicia Afrsiloaie (-Jitianu),F,Romania
787,Cecil Sebastian Afrika,M,South Africa
788,Hannah Afriyie,F,Ghana
789,Georgios Afroudakis,M,Greece
790,Khristos Afroudakis,M,Greece
791,Mehrdad Afsharian Tarshiz,M,Iran
792,Muhammad Afzal,M,Pakistan
793,Muhammad Afzal,M,Pakistan
794,Muhammad Afzal Manna,M,Pakistan
795,Timothy Ernest Victor Kwizera "Tim" Agaba,M,South Africa
796,Drago Agache,M,Romania
797,Lavinia Agache (-Carney),F,Romania
798,Aleksandr Agafonov,M,Uzbekistan
799,Alphonsine Agahozo,F,Rwanda
800,Victor Okechukwu Agali,M,Nigeria
801,Luca Agamennoni,M,Italy
802,Marina Aganina,F,Uzbekistan
803,Eldijana Dana Aganovi (-Bentsen),F,Croatia
804,Gennady Mikhaylovich Agapov,M,Soviet Union
805,Francilla Agar (-Schofield),F,Dominica
806,Steven Kirwan "Steve" Agar,M,Dominica
807,Arturo Ernesto Agard,M,Panama
808,Andre Kirk Agassi,M,United States
809,Arthure Agathine,M,Seychelles
810,Rstm Aayev,M,Azerbaijan
811,Vilayt Aayev,M,Azerbaijan
812,Giancarlo Agazzi,M,Italy
813,Gladstone Agbamu,M,Nigeria
814,Leopold Agbazo,M,Benin
815,Ajayi Agbebaku,M,Nigeria
816,Clarisse Agbegnenou,F,France
817,Agberto Correa de Matos,M,Brazil
818,Sonya Agbssi,F,Benin
819,Francis Agbo,M,France
820,Jos V. Agdamag Jr.,M,Philippines
821,Iwao Ageishi,M,Japan
822,Craig John Agena,M,United States
823,Ronald Jean-Martin Agnor,M,Haiti
824,Wendy Caroline Ager-Grant,F,Great Britain
825,Jesper Agergrd Jensen,M,Denmark
826,Viktor Ivanovich Ageyev,M,Soviet Union
827,Krishnan Kumar Aggarwal,M,Kenya
828,Neha Aggarwal,F,India
829,Khoudir Aggoune,M,Algeria
830,Edward Jeff Aggrey-Fynn,M,Ghana
831,Adalbert Agh,M,Romania
832,Istvn gh,M,Hungary
833,Norbert gh,M,Hungary
834,Olivr gh,M,Hungary
835,Mamed Aghaev,M,Armenia
836,Julius Aghahowa,M,Nigeria
837,Nasser Aghaie,M,Iran
838,Levon Aghasyan,M,Armenia
839,Joseph Aghoghovbia,M,Nigeria
840,Naroa Agirre Kamio,F,Spain
841,Vladimir Agishev,M,Soviet Union
842,Joanna Jane Agius,F,Malta
843,Neil Agius,M,Malta
844,Marilyn Agliotti,F,South Africa
845,Aurlien Agnan,M,Benin
846,Benjamin Agnel,M,France
847,Yannick Agnel,M,France
848,Claudio Agnisetta,M,Italy
849,Kally Agogo,M,Nigeria
850,Jeffrey Allan "Jeff" Agoos,M,United States
851,Marc Agosta,M,Luxembourg
852,Meghan Christina Agosta (-Marciano),F,Canada
853,Pedro Emanuel Costa Agostinho,M,Portugal
854,Dante Agostini,M,Italy
855,Michael George Raymond "Mike" Agostini,M,Trinidad and Tobago
856,Paul Agostino,M,Australia
857,Benjamin Alexandro "Ben" Agosto,M,United States-1
858,Simon Agoston,M,Austria
859,Judit goston-Mendelnyi,F,Hungary
860,Eduardo Nilton Agra Galvo,M,Brazil
861,Salvador Jos Milhazes Agra,M,Portugal
862,Anna Agrafioti,F,Greece
863,Jess Agramonte Terry,M,Cuba
864,Debora Agreiter,F,Italy
865,Ulrika Maria gren,F,Sweden
866,Renzo Pasquale Zeglio Agresta,M,Brazil
867,Lindy Brigitte Agricole (Leveau-),F,Seychelles
868,Christel Agrikola,F,West Germany
869,Georg Agrikola,M,West Germany
870,Georgios Agrimanakis,M,Greece
871,Laura Agront Snchez-Pimion (-Hobbs),F,Puerto Rico
872,Spyros Agrotis,M,Cyprus
873,Ral Alfonso Aguayo Saladin,M,Dominican Republic
874,Norisbeth Isais Agudo Gonzlez,F,Venezuela
875,Eric Agueh,M,Benin
876,Pedro Luciano Agero Ceballos,M,Argentina
877,Rubn Jos Agero,M,Argentina
878,Sergio Leonel Agero del Castillo,M,Argentina
879,Taismary "Tai" Agero Leiva (-Botteghi),F,Cuba
880,Anoumou Aguiar,M,Togo
881,Gonzalo Aguiar Martnez,M,Spain
882,Luis M. Aguiar Donatti,M,Uruguay
883,Rubn Humberto Aguiar,M,Argentina
884,Barry Aguibou,M,Guinea
885,Claudio S. guila,M,Argentina
886,Judith guila Hernndez,F,Cuba
887,Alberto Martn Aguilar Surez,M,Venezuela
888,Alessandra Aguilar Morn,F,Spain
889,Andreas Aguilar,M,West Germany
890,Andrey Alberto Aguilar Komissarov,M,Costa Rica
891,Antonio Aguilar Chastellain,M,Spain
892,Eduardo Aguilar Estrada,M,Spain
893,Elisabeth "Elisa" Aguilar Lpez,F,Spain
894,Enrique Aguilar Zermeno,M,Mexico
895,Evelis Jazmin Aguilar Torres,F,Colombia
896,Felipe Aguilar Mendoza,M,Colombia
897,Felipe Aguilar Schler,M,Chile
898,Fernando Aguilar Camacho,M,Spain
899,Florencio Aguilar Mejia,M,Panama
900,Iaki Aguilar Vicente,M,Spain
901,Irving Jaime Aguilar Robles,M,Mexico
902,Jos Aguilar Pulsn,M,Cuba
903,Juan Aguilar,M,Argentina
904,Karel Aguilar Chacn,M,Cuba
905,Luis Enrique Aguilar Brenes,M,Costa Rica
906,Luis Aguilar,M,Xolotl
907,Macarena Aguilar Daz,F,Spain
908,Mario David Aguilar,M,El Salvador
909,Maximiliano Aguilar Salazar,M,Mexico
910,Michael Aguilar,M,Belize
911,Natalia Irina "Natasha" Aguilar Komissarova,F,Costa Rica
912,Domingo Omar Aguilar Cardenas,M,Chile
913,Rafael Aguilar Morillo,M,Spain
914,Sandra Aguilar Navarro,F,Spain
915,Severino Aguilar Fruto,M,Panama
916,Yulenmis Aguilar Martnez,F,Cuba
917,Ana Carolina Aguilera,F,Argentina
918,Errol Aguilera,M,Trinidad and Tobago
919,Esteban Aguilera Leiva,M,Cuba
920,Jessica Carolina Aguilera Aguilera,F,Nicaragua
921,Jorge Luis Aguilera Ruiz,M,Cuba
922,Tomas Alonso Aguilera Armendariz,M,Mexico
923,Yosvany Aguilera Zamora,M,Cuba
924,Lua del Mar Aguili Ribera,F,Puerto Rico
925,Julen Aguinagalde Akizu,M,Spain
926,Carlos Aguirre,M,Mexico
927,Carlos Aguirre,M,Mexico
928,Carolina Aguirre Giraldo,F,Colombia
929,Damaris Gabriela Aguirre Aldaz,F,Mexico
930,rick Germain Aguirre Tafolla,M,Mexico
931,Facundo Aguirre,M,Argentina
932,Gabriela Aguirre,F,Argentina
933,Gustavo Hernando Aguirre,M,Argentina
934,Jeinkler Ernesto Aguirre Manso,M,Cuba
935,Jos Luis Aguirre Arruti,M,Spain
936,Marcelo Vctor Aguirre,M,Paraguay
937,Mason Singer Aguirre,M,United States
938,Ordan Ramn Aguirre,M,Venezuela
939,William Duilio Aguirre Villavicencio,M,Nicaragua
940,Matas Aguirregaray Guruceaga,M,Uruguay
941,Diego Aguirregomezcorta,M,Argentina
942,Mikel Aguirrezabalaga Garca,M,Spain
943,Marianne Agulhon,F,France
944,Sri Wahyuni Agustiani,F,Indonesia
945,Agustn Rodrguez Santiago,M,Spain
946,Gurn Fema gstsdttir,F,Iceland
947,Jos Agut Bonfills,M,Spain
948,Lameck Aguta Orero,M,Kenya
949,Albert Agyemang,M,Ghana
950,Joseph Agyemang-Gyau,M,Ghana
951,Francis Keita Agyepong,M,Great Britain
952,Jacqueline Nana A. D. "Jackie" Agyepong,F,Great Britain
953,Nicholas Mark "Nick" A'Hern,M,Australia
954,Michael H. G. Ah Matt,M,Australia
955,Robyn Mokihana Ah Mow-Santos,F,United States
956,Juliette Chantal Ah-Wan,F,Seychelles
957,Sabiahmad Abdullah Ahad,M,Malaysia
958,Feta Ahamada,F,Comoros
959,Younes Al-Ahamdi,M,Morocco
960,Joseph Ahanda,M,Cameroon
961,Clarice Ahanotu,F,Nigeria
962,Kelsie Ahbe,F,Canada
963,Daniel William "Dan" Ahearn (Ahearne-),M,United States
964,Kevin Joseph Ahearn,M,United States
965,Timothy Joseph "Tim" Ahearne,M,Great Britain
966,Patrick Lee "Pat" Ahern,M,United States
967,Michael Kofi "Mike" Ahey,M,Ghana
968,Koku Mensah Ahiaku,M,Togo
969,Lahcen Ahidous,M,Morocco
970,Augustine Ahinful,M,Ghana
971,Toivo Eemil Ahjopalo (Andelin-),M,Finland
972,Flemming Ahlberg,M,Denmark
973,Mats Bertil hlberg,M,Sweden
974,Erik Torsten Ahldn,M,Sweden
975,Annica Gunilla hln,F,Sweden
976,Thomas Valter hln,M,Sweden
977,Emilio Leodegardo Ahlers Salome,M,Uruguay
978,Jos Pablo A. Ahlers Henderson,M,Uruguay
979,Maria "Ria" Ahlers (-Steenpaal),F,Netherlands
980,Alexis Malkolm Ahlgren,M,Sweden
981,Mats Lennart Ahlgren,M,Sweden
982,Erik Lennart Ahlin,M,Sweden
983,Johanna Maria Helne Ahlm,F,Sweden
984,Christian Ahlmann,M,Germany
985,Tor Ahlsand,M,Norway
986,Per Egil Ahlsen,M,Norway
987,Bengt Anders Ahlstrm,M,Finland
988,Jitendarjit Singh Ahluwalia,M,India
989,Bashir Ahmad,M,Pakistan
990,Ibrahim Ahmad,M,Qatar
991,Sheikh Mahmood "Joe" Ahmad,M,Great Britain
992,Maqsood Ahmad,M,Pakistan
993,Mohamed Ahmad Ali Gharib Juma,M,United Arab Emirates
994,Ramli Ahmad,M,Malaysia
995,Tontowi Ahmad,M,Indonesia
996,Waseem Ahmad,M,Pakistan
997,Yahya Ahmad,M,Malaysia
998,Elaheh Ahmadi,F,Iran
999,Arne Per hman,M,Sweden
1000,Jrg Ahmann,M,Germany
1001,Christine M. "Crissy" Ahmann-Leighton (-Perham),F,United States
1002,Abdalla Ahmed,M,Egypt
1003,Abdel Latif Ahmed,M,Egypt
1004,Abdullah Ali Ahmed,M,Libya
1005,Adnan Ahmed,M,Egypt
1006,Alaa Ahmed Khdhayir,M,Iraq
1007,Alaa El-Din Ahmed,M,Egypt
1008,Muhammad Ashfaq Ahmed,M,Pakistan
1009,Azneem Ahmed,M,Maldives
1010,Bashir Ahmed,M,Pakistan
1011,Esraa Ahmed El-Sayed,F,Egypt
1012,Ghofran Ahmed Zaki,M,Egypt
1013,Heba Ahmed,F,Egypt
1014,Ishtiaq Ahmed,M,Pakistan
1015,Mahmoud Ahmed,M,Egypt
1016,Manzoor Ahmed,M,Pakistan
1017,Mohammed Abdul Elah Ahmed,M,Iraq
1018,Mohammed Ahmed,M,Canada
1019,Muhammad Anis Ahmed,M,Pakistan
1020,Mumtaz Ahmed,M,Pakistan
1021,Mushtaq Ahmed,M,Pakistan
1022,Mushtaq Ahmed,M,Pakistan
1023,Nasir Ahmed,M,Pakistan
1024,Riaz Ahmed,M,Pakistan
1025,Samia Mohamed Hagrass Ahmed,F,Egypt
1026,Shahbaz Ahmed,M,Pakistan
1027,Shamha Ahmed,F,Maldives
1028,Shehabeldin Ahmed Saad Ahmed Saad,M,Egypt
1029,Sohail Ahmed,M,Pakistan
1030,Zemzem Ahmed Deko,F,Ethiopia
1031,Ehab Fuad Ahmed Nagi,M,South Yemen
1032,Ahn Jin-Soo,M,South Korea
1033,Manfred Ahne,M,West Germany
1034,Paavo Aho,M,Finland
1035,Seppo Risto Aho,M,Finland
1036,Seppo Johannes Ahokainen,M,Finland
1037,Juha Matti Ahokas,M,Finland
1038,Kouame Calixte Aholou,M,Togo
1039,Janne Petteri Ahonen,M,Finland
1040,Leo Vilhelm Ahonen,M,Finland
1041,Pirjo Hannele Ahonen (Nieminen- Blomqvist-),F,Finland
1042,Odile Ahouanwanou,F,Benin
1043,Murielle Ahour,F,Cote d'Ivoire
1044,Herwig Ahrendsen,M,West Germany
1045,Erich Ahrendt,M,Germany
1046,Peter Ahrendt,M,Mutafo
1047,Brigitte Ahrenholz,F,East Germany
1048,Christian "Chris" Ahrens,M,United States
1049,Gaby Diana Ahrens,F,Namibia
1050,Marlene Ahrens Ostertag (-Ebensperger),F,Chile
1051,Stefan Ahrens,M,Germany
1052,Thomas Ahrens,M,Germany
1053,Mohammad Ahsan,M,Indonesia
1054,Nicole Ahsinger,F,United States
1055,Neha Ahuja,F,India
1056,Johannes Ahun,M,Estonia
1057,Viktor Ahven,M,Finland
1058,Michelle-Lee Raquel Ahye,F,Trinidad and Tobago
1059,Ai Linuer,M,China
1060,Ai Yanhan,F,China
1061,Jrmy Aicardi,M,France
1062,Matteo Aicardi,M,Italy
1063,Mara Magdalena Aicega Amicarelli,F,Argentina
1064,Mohamed Al-Aich,M,Algeria
1065,Utz Aichinger,M,West Germany
1066,Vlad-Drago Aicoboae,M,Romania
1067,Hideaki Aida,M,Japan
1068,Chrif Baba Aidara,M,Mauritania
1069,Mehdi Aidet,M,Algeria
1070,Neringa Aidietyt,F,Lithuania
1071,Rosaria Aiello,F,Italy
1072,Pasquale Aiese,M,Italy
1073,Hannes Aigner,M,Germany
1074,Ingeborg "Inge" Aigner (-Weichert),F,Austria
1075,Nobuyuki Aihara,M,Japan
1076,Yutaka Aihara,M,Japan
1077,Kerstin Monika ij (-Lenndin),F,Sweden
1078,Ryoji Aikawa,M,Japan
1079,Harry Leslie Aikines-Aryeetey,M,Great Britain
1080,Clelia Ailara,F,Italy
1081,Alessandro Aimar,M,Italy
1082,Richard Aimonetto,M,France
1083,Giacomo Aimoni,M,Italy
1084,Djamel Ainaoui,M,France
1085,Charles Benedict "Ben" Ainslie,M,Great Britain
1086,Ian Richard Ainslie,M,South Africa
1087,Kurt Harold Ainsworth,M,United States
1088,Sarah Catherine Ainsworth,F,Great Britain
1089,Sophie Claire Ainsworth,F,Great Britain
1090,Armi Ursula Airaksinen (-Bveryd),F,Sweden
1091,Mauro Gabriel Airez,M,Argentina
1092,Michael Christopher Aish,M,New Zealand
1093,Robin Allingham Aisher,M,Yeoman VII
1094,Nicolas Assat,M,France
1095,Tassadit Assou,F,Algeria
1096,Saiyidah Aisyah Mohamed Rafa'ee,F,Singapore
1097,Rachid Ait Atmane,M,Algeria
1098,Hamid Ait Bighrade,M,Morocco
1099,Kamel Ait Daoud,M,Algeria
1100,Anasse At El Abdia,M,Morocco
1101,Miloud Ait Hammi,M,Morocco
1102,Amina "Mina" At Hammou,F,Morocco
1103,Seltana At Hammou,F,Morocco
1104,Makhlouf Ait Hocine,M,Algeria
1105,Zied Ait Ouagram,M,Tunisia
1106,Samir At Sad,M,France
1107,Souad At Salem (-Mahour-Bacha),F,Algeria
1108,Fiorella Ata Junek,F,Peru
1109,Brett Aitken,M,Australia
1110,Kiera Leigh Aitken,F,Bermuda
1111,Marina Aleksandrovna Aitova (Korzhova-),F,Kazakhstan
1112,Artur Surenovych Aivazian,M,Ukraine
1113,Yakubu Aiyegbeni,M,Nigeria
1114,Hiroyasu Aizawa,M,Japan
1115,Marion Aizpors,F,West Germany
1116,Hctor Aizpuro,M,Mexico
1117,Eirini Andili,F,Greece
1118,Irene Ajambo,F,Uganda
1119,Oluwafemi "Junior" Ajayi,M,Nigeria
1120,Kikelomo Ajayi,F,Nigeria
1121,Astrit Ajdarevi,M,Sweden
1122,Omar Ajete Iglesias,M,Cuba
1123,Geard Ajetovi,M,Serbia and Montenegro
1124,Ebenezer Oluwafemi "Femi" Ajilore,M,Nigeria
1125,Naasan Ajjoub,M,Syria
1126,Salem Ajjoub,M,Syria
1127,Zita Ajkler,F,Hungary
1128,Mobolade Abimbola Ajomale,M,Canada
1129,Olusegun Ajose,M,Nigeria
1130,Benedicta Ajudua,F,Nigeria
1131,Chioma Ajunwa (-Opara),F,Nigeria
1132,Ahmet Ak,M,Turkey
1133,Kouadio Vincent Aka-Akesse,M,Cote d'Ivoire
1134,Yukiko Akaba,F,Japan
1135,William Michael Jeffrey Akabi-Davis,M,Sierra Leone
1136,Kriss Kezie Uche Chukwu Duru Akabusi,M,Great Britain
1137,Ali Akacha,M,Algeria
1138,Chieko Akagi,F,Japan
1139,Norihiro Akahoshi,M,Japan
1140,Kosei Akaishi,M,Japan
1141,Stella Akakpo,F,France
1142,Toshiro Akamatsu,M,Japan
1143,Akiko Akasaka,F,Japan
1144,Yuichi Akasaka,M,Japan
1145,Peter Akatsa,M,Kenya
1146,Hiroyuki Akatsuka,M,Japan
1147,Aleksey Nikolayevich Akatyev,M,Russia
1148,Taju Akay,M,Ghana
1149,Shikashi Akazawa,M,Japan
1150,zdemir Akbal,M,Turkey
1151,Salman Akbar,M,Pakistan
1152,Waqar Akbar,M,Pakistan
1153,Ahmed Akbari Javid,M,Iran
1154,Ali Akbarnejad,M,Iran
1155,Egamnazar Akbarov,M,Uzbekistan
1156,smail Akay,M,Turkey
1157,Meryem (Mirriam Jepchirchir-) Akda (Mayo-),F,Turkey
1158,Tark Langat Akda,M,Turkey
1159,Vehbi Akda,M,Turkey
1160,Ahmet Akdilek,M,Turkey
1161,lknur Akdoan,F,Turkey
1162,Metin Akdurak,M,Turkey
1163,Patsy Serafina Akeli,F,Samoa
1164,Anatoly Vasilyevich Akentyev,M,Soviet Union
1165,Peter Dag Torsten kerberg,M,Sweden
1166,Thomas Carl Torsten kerberg,M,Sweden
1167,Ulf Erik kerblom,M,Sweden
1168,Rainer Robert kerfelt,M,Finland
1169,Rolf Rafael kerfelt,M,Finland
1170,Marcus Ricard kerholm,M,Sweden
1171,Bruce Robert Akers,M,Australia
1172,Charles Arthur "Charlie" Akers,M,United States
1173,Michelle Anne Akers,F,United States
1174,Stephen George Akers,M,Great Britain
1175,Carl Arne Wilhelm kerson,M,Sweden
1176,Jan-Erik kerstrm,M,Sweden-2
1177,Rolf Evert kerstrm,M,Sweden
1178,Lars Arne kesson,M,Sweden
1179,Bilal Akgl,M,Turkey
1180,brahim Akgl,M,Turkey
1181,Sezer Akgl,M,Turkey
1182,Taha Akgl,M,Turkey
1183,Svitlana Viktorivna Akhadova,F,Ukraine
1184,Yelena Rabigovna Akhaminova (-Sokolovskaya),F,Soviet Union
1185,Joseph Mukuku Akhasamba,M,Kenya
1186,Albina Khamitovna Akhatova,F,Russia
1187,Giorgos Akhilleos,M,Cyprus
1188,Adkhamdzhon Akhilov,M,Uzbekistan
1189,Mohamed Reza Akhlagh Pasand,M,Iran
1190,Habibollah Jomeh Akhlaghi,M,Iran
1191,Davoud Akhlagi Safa,M,Iran
1192,Murodzhon Kakharovich Akhmadaliyev,M,Uzbekistan
1193,Yerdos Zhaksimbinovich Akhmadiyev,M,Kazakhstan
1194,Artur Kamilevich Akhmatkhuzin,M,Russia
1195,Bakhtiyar Shakhabutdinovich Akhmedov,M,Russia
1196,Ibad Amirovich Akhmedov,M,Belarus
1197,Lyutvi Dzhiber Akhmedov,M,Bulgaria
1198,Leyla Begnyazovna Akhmerova,F,Soviet Union
1199,Damir Akhmetbekov,M,Kazakhstan
1200,Sofia Akhmeteli,F,Georgia
1201,Bakhyt Beshimbekovich Akhmetov,M,Kyrgyzstan
1202,Rustam Fahimovych Akhmetov,M,Soviet Union
1203,Igor Vladimirovich Akhremchik,M,Soviet Union
1204,Nataliya Akhrimenko (-Petrova),F,Soviet Union
1205,Doli Akhtar,F,Bangladesh
1206,Gulraiz Akhtar,M,Pakistan
1207,Khaled Akhtar,M,Pakistan
1208,Muhammad Akhtar,M,Pakistan
1209,Naeem Akhtar,M,Pakistan
1210,Shabana Akhtar,F,Pakistan
1211,Mirabella Viliamivna Akhunu,F,Ukraine
1212,Allan Akia,M,Papua New Guinea
1213,Tadahiro Akiba,M,Japan
1214,Takeshi Akiba,M,Japan
1215,Mercy Akide (-Udoh),F,Nigeria
1216,John Akii-Bua,M,Uganda
1217,Edward Akika,M,Nigeria
1218,Masahiro Akimoto,M,Japan
1219,Anatoly Ivanovich Akimov,M,Soviet Union
1220,Andrey Aleksandrovich Akimov,M,Russia
1221,Vladimir Ivanovich Akimov,M,Soviet Union
1222,Oyeronke Akindele,F,Nigeria
1223,Peter Akinlabi,M,Nigeria
1224,Morolake Akinosun,F,United States
1225,Foluke Antinuke Akinradewo,F,United States
1226,Omolade "Lade" Akinremi,F,Nigeria
1227,Henry Adetokunboh Akinwande,M,Great Britain
1228,Jonathan Akinyemi,M,Nigeria
1229,Mary Akinyemi (-Akinkuowo),F,Nigeria
1230,Mildred Akinyi "Milka" Alango,F,Kenya
1231,Mobolaji Iyabode Akiode,F,Nigeria
1232,Erika Akiyama,F,Japan
1233,Teruyoshi Akiyama,M,Japan
1234,Yasunari Akiyama,M,Japan
1235,Lahcen Samsam Akka,M,Morocco
1236,Malika Al-Akkaoui,F,Morocco
1237,Halil Akka,M,Turkey
1238,Khadzhimurat Magomedovich Akkayev,M,Russia
1239,Johannes "Johs" Akkerhaugen,M,Norway
1240,Marina Dazmirovna Akobiya,F,Russia
1241,Joshua Emmanuel "Josh" Akognon,M,Nigeria
1242,Eric Akogyiram,M,Ghana
1243,Ayewoubo Akomatsri,M,Togo
1244,Boay Akonay,M,Tanzania
1245,Aulis Juhani Akonniemi,M,Finland
